,number,value,datetime_start,datetime_complete,duration,params_Ve,params_batch_size,params_buffer_size,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
137,137,128.9327392578125,2021-07-02 15:55:57.011217,2021-07-02 15:56:47.827567,0 days 00:00:50.816350000,6.469745628574587,256,10000,0.99,1000,0.0009715718511554315,medium,10,PRUNED
138,138,385.02435302734375,2021-07-02 15:56:03.491461,2021-07-02 15:57:39.003615,0 days 00:01:35.512154000,9.091349038814888,256,10000,0.9,1000,0.00047508303938042167,medium,10,PRUNED
139,139,175.11886596679688,2021-07-02 15:56:47.829049,2021-07-02 15:57:27.467569,0 days 00:00:39.638520000,9.437937453341792,128,10000,0.9,1000,0.00044227251862401234,medium,5,PRUNED
140,140,145.31460571289062,2021-07-02 15:57:22.028335,2021-07-02 15:58:06.435038,0 days 00:00:44.406703000,9.09000446067548,128,10000,0.9,1000,0.00044825243797460895,medium,5,PRUNED
141,141,267.35870361328125,2021-07-02 15:57:27.468313,2021-07-02 15:59:18.552253,0 days 00:01:51.083940000,9.102803323675959,256,10000,0.9999,1000,0.0014618731429572559,medium,800,PRUNED
142,142,0.270629346370697,2021-07-02 15:57:39.004544,2021-07-02 15:57:44.838436,0 days 00:00:05.833892000,9.698888324514806,1024,10000,0.999,10000,0.0015530603026118225,medium,800,PRUNED
143,143,239.7721405029297,2021-07-02 15:57:44.839339,2021-07-02 15:58:30.627774,0 days 00:00:45.788435000,8.792996295539096,256,10000,0.9,1000,0.00017791715503860363,medium,10,PRUNED
144,144,0.9662917852401733,2021-07-02 15:58:06.435721,2021-07-02 15:58:46.589394,0 days 00:00:40.153673000,10.098448385268645,256,10000,0.9,1000,0.00011471299997458574,medium,10,PRUNED
145,145,169.60018920898438,2021-07-02 15:58:30.629067,2021-07-02 15:59:09.873893,0 days 00:00:39.244826000,9.861410897287843,256,10000,0.9,1000,7.611602335060587e-05,medium,10,PRUNED
146,146,163.89700317382812,2021-07-02 15:58:46.590201,2021-07-02 15:59:30.212215,0 days 00:00:43.622014000,9.540275600764348,256,10000,0.9999,1000,0.00029489230336794133,medium,4,PRUNED
147,147,470.09808349609375,2021-07-02 15:59:09.874935,2021-07-02 16:02:00.275015,0 days 00:02:50.400080000,9.451336199399032,256,10000,0.9999,1000,0.0003090526480401811,medium,4,COMPLETE
148,148,322.35833740234375,2021-07-02 15:59:18.553491,2021-07-02 16:02:04.260147,0 days 00:02:45.706656000,9.551344285979896,256,500000,0.99,1000,0.00027128748957250736,medium,4,COMPLETE
149,149,390.23883056640625,2021-07-02 15:59:30.213532,2021-07-02 16:02:21.524568,0 days 00:02:51.311036000,8.746330238978722,256,500000,0.99,0,0.0008328869156201949,medium,4,PRUNED
150,150,462.5586853027344,2021-07-02 16:02:00.277022,2021-07-02 16:04:54.146148,0 days 00:02:53.869126000,9.271149597083548,256,500000,0.9999,0,0.00023587217398836384,medium,4,COMPLETE
151,151,204.06932067871094,2021-07-02 16:02:04.261299,2021-07-02 16:03:00.957254,0 days 00:00:56.695955000,9.376009178587047,256,100000,0.9999,0,0.00023169546378374854,medium,4,PRUNED
152,152,0.270629346370697,2021-07-02 16:02:21.525654,2021-07-02 16:02:32.039486,0 days 00:00:10.513832000,9.310980564172135,256,100000,0.9999,20000,0.00021381833376143237,medium,4,PRUNED
153,153,139.09701538085938,2021-07-02 16:02:32.040467,2021-07-02 16:03:19.068794,0 days 00:00:47.028327000,10.466428750716293,256,10000,0.9999,1000,0.0006034315149064646,medium,4,PRUNED
154,154,370.5404968261719,2021-07-02 16:03:00.958734,2021-07-02 16:05:29.168213,0 days 00:02:28.209479000,10.517932898550598,256,10000,0.9999,1000,0.00016475447602983274,medium,50,COMPLETE
155,155,224.6958770751953,2021-07-02 16:03:19.070148,2021-07-02 16:04:01.894309,0 days 00:00:42.824161000,9.66909102052445,256,10000,0.9999,1000,0.00016194981659926894,medium,50,PRUNED
156,156,384.41143798828125,2021-07-02 16:04:01.896993,2021-07-02 16:05:45.217563,0 days 00:01:43.320570000,9.256917590076835,256,10000,0.95,1000,0.0012187866057529989,medium,10,PRUNED
157,157,412.36517333984375,2021-07-02 16:04:54.147678,2021-07-02 16:08:00.105916,0 days 00:03:05.958238000,8.880079796169616,256,500000,0.9999,0,0.0012164445971856958,medium,4,COMPLETE
158,158,130.52169799804688,2021-07-02 16:05:29.169747,2021-07-02 16:06:18.152520,0 days 00:00:48.982773000,8.949957253639328,256,500000,0.9999,0,0.0003139536035105618,medium,4,PRUNED
159,159,156.8601531982422,2021-07-02 16:05:45.218884,2021-07-02 16:06:32.892822,0 days 00:00:47.673938000,8.9013954634233,256,500000,0.9999,0,0.00038347903224296366,medium,4,PRUNED
160,160,182.24319458007812,2021-07-02 16:06:18.154489,2021-07-02 16:07:24.627277,0 days 00:01:06.472788000,9.4390808552205,256,500000,0.9999,0,0.00037471193896242074,medium,4,PRUNED
161,161,-334.6692199707031,2021-07-02 16:06:32.893989,2021-07-02 16:08:49.511055,0 days 00:02:16.617066000,9.431832097619456,256,500000,0.9999,0,0.00201331707655211,small,4,PRUNED
162,162,98.35246276855469,2021-07-02 16:07:24.631280,2021-07-02 16:08:17.208423,0 days 00:00:52.577143000,8.607836408564474,256,500000,0.9999,0,0.0008996453963407474,small,1000,PRUNED
163,163,94.35899353027344,2021-07-02 16:08:00.107528,2021-07-02 16:09:03.276327,0 days 00:01:03.168799000,8.577339918462767,256,500000,0.9999,0,0.0018934896946395934,medium,4,PRUNED
164,164,205.7090301513672,2021-07-02 16:08:17.209953,2021-07-02 16:09:13.701309,0 days 00:00:56.491356000,9.16866316806529,256,500000,0.9999,0,0.0036333455278788392,medium,4,PRUNED
165,165,105.7158432006836,2021-07-02 16:08:49.512206,2021-07-02 16:09:47.489822,0 days 00:00:57.977616000,9.17261163274902,256,500000,0.9999,0,0.0007519365248044585,medium,4,PRUNED
166,166,400.03741455078125,2021-07-02 16:09:03.278196,2021-07-02 16:12:00.466625,0 days 00:02:57.188429000,11.94839017713556,256,500000,0.9999,0,0.0007660903852915001,medium,4,COMPLETE
167,167,0.270629346370697,2021-07-02 16:09:13.702137,2021-07-02 16:09:20.845315,0 days 00:00:07.143178000,8.326563833633127,512,500000,0.95,10000,0.0007463668523700606,medium,4,PRUNED
168,168,7.194441795349121,2021-07-02 16:09:20.846043,2021-07-02 16:10:11.152714,0 days 00:00:50.306671000,8.760384617997007,256,10000,0.9999,0,0.0005683146658767048,medium,5,PRUNED
169,169,433.96759033203125,2021-07-02 16:09:47.490888,2021-07-02 16:12:18.677814,0 days 00:02:31.186926000,8.699647199020127,64,10000,0.95,0,0.0012683476288747196,medium,16,COMPLETE
170,170,-0.7478484511375427,2021-07-02 16:10:11.153904,2021-07-02 16:10:28.680980,0 days 00:00:17.527076000,4.8899159329620705,64,10000,0.95,5000,0.0002543708367633417,medium,50,PRUNED
171,171,0.270629346370697,2021-07-02 16:10:28.682136,2021-07-02 16:10:36.408036,0 days 00:00:07.725900000,9.015057524055297,256,50000,0.99,10000,0.0013025551384688557,medium,16,PRUNED
172,172,268.70172119140625,2021-07-02 16:10:36.408664,2021-07-02 16:12:25.979391,0 days 00:01:49.570727000,9.835324318758428,256,10000,0.95,0,0.002998853138320392,medium,50,PRUNED
173,173,240.67239379882812,2021-07-02 16:12:00.468222,2021-07-02 16:12:41.776327,0 days 00:00:41.308105000,9.815229809367947,256,10000,0.9,1000,0.00010678414524946705,medium,10,PRUNED
174,174,408.4009704589844,2021-07-02 16:12:18.680339,2021-07-02 16:15:10.126186,0 days 00:02:51.445847000,8.465384204617232,64,10000,0.95,0,0.0015861389181083217,medium,16,COMPLETE
175,175,204.2197265625,2021-07-02 16:12:25.980259,2021-07-02 16:13:11.710813,0 days 00:00:45.730554000,8.83722649458224,64,10000,0.95,0,0.0010663297274421633,medium,16,PRUNED
176,176,133.06077575683594,2021-07-02 16:12:41.777998,2021-07-02 16:13:27.627208,0 days 00:00:45.849210000,8.475574658302294,64,10000,0.95,0,0.0011006329776455225,medium,16,PRUNED
177,177,382.44866943359375,2021-07-02 16:13:11.712478,2021-07-02 16:15:51.033449,0 days 00:02:39.320971000,8.678856155675769,64,10000,0.95,0,0.0016231245567039615,medium,16,PRUNED
178,178,-77.84373474121094,2021-07-02 16:13:27.628435,2021-07-02 16:14:22.059198,0 days 00:00:54.430763000,7.808564308625374,64,10000,0.95,0,0.012936912691601294,medium,16,PRUNED
179,179,-41.83570098876953,2021-07-02 16:14:22.060213,2021-07-02 16:15:18.759129,0 days 00:00:56.698916000,8.691381218063794,256,10000,0.95,1000,0.021344138739287342,medium,500,PRUNED
180,180,218.2696075439453,2021-07-02 16:15:10.127566,2021-07-02 16:15:56.216272,0 days 00:00:46.088706000,8.67844708882206,256,10000,0.98,1000,0.00047905578000144867,medium,500,PRUNED
181,181,-327.2668151855469,2021-07-02 16:15:18.760441,2021-07-02 16:15:58.179665,0 days 00:00:39.419224000,9.282131752879629,256,10000,0.99,1000,0.00032181219745645146,medium,5,PRUNED
182,182,215.0456085205078,2021-07-02 16:15:51.034948,2021-07-02 16:16:50.445964,0 days 00:00:59.411016000,8.192555341325335,256,10000,0.99,1000,0.006910829950922885,medium,5,PRUNED
183,183,602.0697021484375,2021-07-02 16:15:56.217221,2021-07-02 16:18:28.853260,0 days 00:02:32.636039000,10.816627675045074,256,10000,0.9,1000,0.00014325479490788297,medium,10,COMPLETE
184,184,149.09848022460938,2021-07-02 16:15:58.180314,2021-07-02 16:16:42.510061,0 days 00:00:44.329747000,8.973858673631756,256,10000,0.9,1000,0.0001298341210531872,medium,10,PRUNED
185,185,-338.30718994140625,2021-07-02 16:16:42.511168,2021-07-02 16:18:11.498772,0 days 00:01:28.987604000,10.652272910662878,256,10000,0.995,1000,0.0009490773364192497,medium,50,PRUNED
186,186,243.8662109375,2021-07-02 16:16:50.446840,2021-07-02 16:17:27.794505,0 days 00:00:37.347665000,10.775098834892164,256,10000,0.995,1000,9.735606521225962e-05,medium,50,PRUNED
187,187,276.37579345703125,2021-07-02 16:17:27.795534,2021-07-02 16:18:38.278155,0 days 00:01:10.482621000,9.516956220371132,1024,10000,0.9999,1000,0.00021154983401858743,medium,4,PRUNED
188,188,-402.01519775390625,2021-07-02 16:18:11.501471,2021-07-02 16:18:20.270316,0 days 00:00:08.768845000,9.640651470213035,512,10000,0.999,10000,0.00019967367127053122,small,4,PRUNED
189,189,218.06314086914062,2021-07-02 16:18:20.272292,2021-07-02 16:19:00.524622,0 days 00:00:40.252330000,5.647828553438281,256,10000,0.9999,1000,0.001317286923224093,medium,5000,PRUNED
190,190,311.19134521484375,2021-07-02 16:18:28.854601,2021-07-02 16:21:18.255564,0 days 00:02:49.400963000,10.877952101481396,1024,10000,0.9999,1000,0.0002526758636619102,medium,4,PRUNED
191,191,260.1479797363281,2021-07-02 16:18:38.278961,2021-07-02 16:19:13.629216,0 days 00:00:35.350255000,9.257891991062111,256,10000,0.9,1000,0.0013413276801202863,medium,10,PRUNED
192,192,282.31536865234375,2021-07-02 16:19:00.525907,2021-07-02 16:19:43.718229,0 days 00:00:43.192322000,10.930715066486728,256,10000,0.9,1000,7.215286728417e-05,medium,10,PRUNED
193,193,23.552051544189453,2021-07-02 16:19:13.631335,2021-07-02 16:19:55.001351,0 days 00:00:41.370016000,11.153437934570432,256,10000,0.9,1000,7.478774354775535e-05,medium,10,PRUNED
194,194,381.2729187011719,2021-07-02 16:19:43.719503,2021-07-02 16:21:00.850063,0 days 00:01:17.130560000,11.150597786253078,256,10000,0.9,1000,0.00015383985133198932,medium,10,PRUNED
195,195,272.30902099609375,2021-07-02 16:19:55.002971,2021-07-02 16:20:32.875710,0 days 00:00:37.872739000,10.896034477084761,256,100000,0.9,1000,0.00014445043573550103,medium,10,PRUNED
196,196,-266.0669250488281,2021-07-02 16:20:32.876830,2021-07-02 16:21:17.878398,0 days 00:00:45.001568000,10.112183458429039,256,10000,0.9,1000,0.0006088013119820471,medium,10,PRUNED
197,197,-0.06591631472110748,2021-07-02 16:21:00.851093,2021-07-02 16:21:51.091196,0 days 00:00:50.240103000,9.069113634817711,256,10000,0.95,1000,0.0002624117823245554,medium,4,PRUNED
198,198,535.4969482421875,2021-07-02 16:21:17.881269,2021-07-02 16:24:27.046676,0 days 00:03:09.165407000,10.646639427063459,256,10000,0.95,0,0.0002445075483921382,medium,4,COMPLETE
199,199,302.301513671875,2021-07-02 16:21:18.257063,2021-07-02 16:22:12.775976,0 days 00:00:54.518913000,9.103349935362145,256,10000,0.95,0,9.644221354990173e-05,medium,50,PRUNED
200,200,151.40187072753906,2021-07-02 16:21:51.092245,2021-07-02 16:22:50.863810,0 days 00:00:59.771565000,10.346890909133114,256,500000,0.99,0,0.00010794433942384226,small,50,PRUNED
201,201,0.270629346370697,2021-07-02 16:22:12.778146,2021-07-02 16:22:26.660728,0 days 00:00:13.882582000,10.624092818404666,256,500000,0.9999,10000,0.0004334403608479933,medium,100,PRUNED
202,202,-401.6064453125,2021-07-02 16:22:26.661320,2021-07-02 16:22:28.668374,0 days 00:00:02.007054000,11.52786054188893,256,10000,0.99,20000,0.00017734355238080272,small,50,PRUNED
203,203,-378.11492919921875,2021-07-02 16:22:28.669538,2021-07-02 16:23:08.688191,0 days 00:00:40.018653000,8.494068798133322,64,10000,0.95,0,0.0015140097238147702,medium,4,PRUNED
204,204,379.57769775390625,2021-07-02 16:22:50.864896,2021-07-02 16:25:30.862888,0 days 00:02:39.997992000,8.470090040031877,64,10000,0.95,0,0.0016471714371134641,medium,16,COMPLETE
205,205,178.9535675048828,2021-07-02 16:23:08.690018,2021-07-02 16:23:58.638724,0 days 00:00:49.948706000,8.845808354970256,64,10000,0.95,0,0.00185299409111609,medium,16,PRUNED
206,206,50.56543731689453,2021-07-02 16:23:58.639860,2021-07-02 16:24:47.963689,0 days 00:00:49.323829000,8.256101488159546,64,10000,0.95,0,0.001097054681485605,medium,16,PRUNED
207,207,473.77789306640625,2021-07-02 16:24:27.049832,2021-07-02 16:27:29.175959,0 days 00:03:02.126127000,10.48802116284363,256,10000,0.95,0,0.0003497456205329274,medium,4,COMPLETE
208,208,238.6267852783203,2021-07-02 16:24:47.964845,2021-07-02 16:25:40.586796,0 days 00:00:52.621951000,9.379363616067108,256,10000,0.95,0,0.00030877889911962777,medium,4,PRUNED
209,209,-352.4975891113281,2021-07-02 16:25:30.864462,2021-07-02 16:26:14.351885,0 days 00:00:43.487423000,10.435897928304605,256,10000,0.9999,1000,0.0002976229403550095,medium,4,PRUNED
210,210,183.55184936523438,2021-07-02 16:25:40.589359,2021-07-02 16:26:25.480451,0 days 00:00:44.891092000,10.423074703750306,256,10000,0.9999,1000,0.00033180811666536753,medium,4,PRUNED
211,211,199.5530242919922,2021-07-02 16:26:14.354405,2021-07-02 16:27:04.410832,0 days 00:00:50.056427000,10.641709011632633,256,100000,0.9,1000,0.0003631188381494132,medium,4,PRUNED
212,212,-70.56280517578125,2021-07-02 16:26:25.482703,2021-07-02 16:26:42.931408,0 days 00:00:17.448705000,10.732751113453956,256,100000,0.9,5000,0.0001210595866785945,medium,4,PRUNED
213,213,385.01617431640625,2021-07-02 16:26:42.932431,2021-07-02 16:29:04.041225,0 days 00:02:21.108794000,11.343027228641498,64,10000,0.95,0,0.0002121205629156809,medium,16,COMPLETE
214,214,-313.92193603515625,2021-07-02 16:27:04.412486,2021-07-02 16:27:47.345225,0 days 00:00:42.932739000,11.014122232748619,64,10000,0.95,0,0.00020035651429504587,medium,16,PRUNED
215,215,727.6107788085938,2021-07-02 16:27:29.177743,2021-07-02 16:30:22.078542,0 days 00:02:52.900799000,10.552973503133337,256,10000,0.95,0,0.0002263283946477065,medium,4,COMPLETE
216,216,-368.52484130859375,2021-07-02 16:27:47.346432,2021-07-02 16:28:42.586218,0 days 00:00:55.239786000,10.29733526971275,256,10000,0.95,0,0.0004580595986153758,medium,4,PRUNED
217,217,577.2274169921875,2021-07-02 16:28:42.587216,2021-07-02 16:31:40.960197,0 days 00:02:58.372981000,10.587211190719286,256,10000,0.95,0,0.0005204345323718543,medium,4,COMPLETE
218,218,379.58831787109375,2021-07-02 16:29:04.043445,2021-07-02 16:30:57.938619,0 days 00:01:53.895174000,10.775177112609434,256,10000,0.95,0,0.0005036700874764598,medium,4,PRUNED
219,219,244.53555297851562,2021-07-02 16:30:22.079954,2021-07-02 16:31:17.411514,0 days 00:00:55.331560000,10.514341838766336,256,10000,0.95,0,0.00025581247191134557,medium,4,PRUNED
220,220,87.96075439453125,2021-07-02 16:30:57.939900,2021-07-02 16:31:48.748336,0 days 00:00:50.808436000,7.027600785896957,256,10000,0.95,0,0.0002569521062263781,medium,4,PRUNED
221,221,296.10687255859375,2021-07-02 16:31:17.412725,2021-07-02 16:32:10.039852,0 days 00:00:52.627127000,8.907952908632536,256,50000,0.95,0,0.0003712809597342989,medium,4,PRUNED
222,222,195.76390075683594,2021-07-02 16:31:40.961847,2021-07-02 16:32:35.314116,0 days 00:00:54.352269000,8.870775174759158,256,50000,0.95,0,0.0003757648040013159,medium,4,PRUNED
223,223,602.5716552734375,2021-07-02 16:31:48.750608,2021-07-02 16:34:31.450989,0 days 00:02:42.700381000,10.670280447706338,256,10000,0.95,0,0.0003812651339852257,medium,4,COMPLETE
224,224,-343.34588623046875,2021-07-02 16:32:10.040961,2021-07-02 16:32:58.318878,0 days 00:00:48.277917000,10.61674596812522,256,10000,0.95,0,0.0005798785815782154,medium,4,PRUNED
225,225,-348.10986328125,2021-07-02 16:32:35.315176,2021-07-02 16:33:18.861927,0 days 00:00:43.546751000,10.562240959440626,256,10000,0.95,0,0.0005392698658770442,medium,4,PRUNED
226,226,-340.0419616699219,2021-07-02 16:32:58.320065,2021-07-02 16:33:54.550787,0 days 00:00:56.230722000,10.809923610619308,512,10000,0.95,0,0.004495499849394753,medium,4,PRUNED
227,227,220.36349487304688,2021-07-02 16:33:18.863960,2021-07-02 16:34:05.119221,0 days 00:00:46.255261000,10.71808693594096,256,10000,0.95,0,0.0009061422837211376,medium,4,PRUNED
228,228,-370.34637451171875,2021-07-02 16:33:54.552761,2021-07-02 16:34:49.715604,0 days 00:00:55.162843000,9.221557435365595,256,10000,0.95,0,0.0008714626132456452,medium,5,PRUNED
229,229,0.270629346370697,2021-07-02 16:34:05.120480,2021-07-02 16:34:15.216282,0 days 00:00:10.095802000,9.238143531153465,256,10000,0.9999,10000,0.016079405304484682,medium,5,PRUNED
230,230,439.11541748046875,2021-07-02 16:34:15.217502,2021-07-02 16:36:55.614103,0 days 00:02:40.396601000,11.03850377322794,256,500000,0.95,0,0.0007032944891186505,medium,4,COMPLETE
231,231,223.5478057861328,2021-07-02 16:34:31.452857,2021-07-02 16:35:19.336182,0 days 00:00:47.883325000,9.072922884973076,256,500000,0.95,0,0.0006658680304345153,medium,4,PRUNED
232,232,152.2909698486328,2021-07-02 16:34:49.716578,2021-07-02 16:35:38.925081,0 days 00:00:49.208503000,6.629210064403088,256,500000,0.99,0,0.00029970875023637637,medium,4,PRUNED
233,233,607.8045043945312,2021-07-02 16:35:19.337237,2021-07-02 16:38:00.242702,0 days 00:02:40.905465000,10.399476215057064,256,10000,0.95,0,0.0003128186859290867,medium,4,COMPLETE
234,234,262.93853759765625,2021-07-02 16:35:38.926378,2021-07-02 16:36:32.555476,0 days 00:00:53.629098000,11.013538640809976,256,10000,0.95,0,0.008516387860412948,medium,1000,PRUNED
235,235,518.6297607421875,2021-07-02 16:36:32.557808,2021-07-02 16:39:28.380893,0 days 00:02:55.823085000,10.420112425228616,256,10000,0.95,0,0.00041953931054582215,medium,4,COMPLETE
236,236,-313.19427490234375,2021-07-02 16:36:55.619337,2021-07-02 16:37:42.170885,0 days 00:00:46.551548000,11.126734079813858,256,500000,0.95,0,0.00043800084098018715,medium,4,PRUNED
237,237,242.4296417236328,2021-07-02 16:37:42.173068,2021-07-02 16:38:34.657648,0 days 00:00:52.484580000,10.82039208158563,256,500000,0.95,0,0.00023468893536342562,medium,4,PRUNED
238,238,-366.11712646484375,2021-07-02 16:38:00.245841,2021-07-02 16:38:55.210896,0 days 00:00:54.965055000,10.796160440631246,256,10000,0.95,0,0.06402146191636747,medium,4,PRUNED
239,239,320.7170715332031,2021-07-02 16:38:34.658492,2021-07-02 16:39:13.377018,0 days 00:00:38.718526000,10.402108232809193,256,10000,0.95,0,0.00039734124123004094,small,4,PRUNED
240,240,498.2335510253906,2021-07-02 16:38:55.212150,2021-07-02 16:41:07.509207,0 days 00:02:12.297057000,10.461716079928793,128,10000,0.95,0,0.0004077156463429229,small,4,COMPLETE
241,241,268.90069580078125,2021-07-02 16:39:13.378127,2021-07-02 16:40:23.283166,0 days 00:01:09.905039000,10.630873615659045,256,10000,0.95,0,0.00031202355877808655,medium,50,PRUNED
242,242,579.4122924804688,2021-07-02 16:39:28.382473,2021-07-02 16:42:43.901544,0 days 00:03:15.519071000,11.28447240198356,256,10000,0.95,0,0.00032819291778150936,medium,50,COMPLETE
243,243,-336.96990966796875,2021-07-02 16:40:23.284361,2021-07-02 16:41:17.026439,0 days 00:00:53.742078000,10.488558211240369,256,10000,0.95,0,0.0005085348090061664,medium,4,PRUNED
244,244,294.41131591796875,2021-07-02 16:41:07.510958,2021-07-02 16:41:49.534042,0 days 00:00:42.023084000,10.193763888426938,256,10000,0.95,0,0.0004354699437459877,small,4,PRUNED
245,245,379.80255126953125,2021-07-02 16:41:17.027891,2021-07-02 16:42:42.885584,0 days 00:01:25.857693000,10.319777245726279,128,10000,0.95,0,0.00042408671782272927,small,4,PRUNED
